159 130 0
39 159 148 142
95 36
37 61 99
78 135
36 127
24 150 142
116 21
159 126
18 140
88 125 151
56 112
6 147
159 100 147 144 132 118 3 140
159 166 19 146
100 159 42
36 141
24 142 86
125 0 129 4
2 3
125 6 159 39 160 3 142 151 138
39 140
55 149 8 42
35 100 61 42
61 71
159 42
12 159
133 37
4 44
159 38
150 35 147 121 90
159 97
154 87 61
36 126 125
140 56
125 126
39 124
6 88 145 150
99 5 95
56 112
147 36 36 133
35 116 121 52
142 41
24 61
39 62
88 115 146
130 42
88 126 22
78 80
42 142
4 68
78 159 0 125
88 142
140 114
161 147
39 126 63
44 121 142
36 124
100 144 42
71 36
147 152
35 130
4 159 78
159 130
46 42 3 32 142
10 125
42 140 22
6 159
39 110 15
100 35 37 125 159 142 112
159 37 42 142
142 63
159 106 42
130 4
159 149
10 129
116 39 111 130
110 154
146 130
129 159
37 36
39 140
156 140
150 144
35 89
121 0
31 0
15 82 8
147 92
35 42
95 154 143 56
10 144
6 12
4 118
35 135
166 42
42 140
78 156
156 63
97 55
39 42
100 125
8 142
130 109 136
37 151 4
147 132 130
160 2 126
16 145
36 21
56 78
1 147 36 18
100 100 126
78 126
100 154 60
88 116 127 78 111 44
154 156
37 42 109 135
159 159
66 159
157 159 30 78
109 51
142 145
33 159
100 124 110 42
160 6 20 156
42 126 58
146 126
166 127 11 51 126
118 30 142 4
147 149
125 159
130 44
114 143
132 42
39 88 78 159
78 94
42 156
125 78
35 130 115
39 11 44 159 144
4 140 160
150 31 61
11 39 152 140 142 22
39 63
10 140
159 145 156
126 126 114
88 82 126
31 145
35 71
39 140 160
51 61
51 125
36 121
36 100 124 80 87 16
145 42 32
130 159
156 144
5 124
100 71
159 125
151 39 4 129 63 58
11 39 156 125
80 78 144
88 55
154 22 61 12
6 21
55 154
140 132 142 141
42 61 146
104 136 21 146
77 146
125 124
116 156
5 159 4
125 3
132 63 75
39 159
35 125
159 161
8 136
159 159
100 42 130
36 159 42
140 129
107 142 28 58
124 36 78 130
125 71
146 68
125 42 124 126
150 3
11 130
35 63 2
41 47
88 44 125 159
71 68
125 33
26 126 12 66
124 124
126 42 44
159 100
6 132 20 146 126
110 42
125 35 45
147 61
82 148
30 147
159 125
6 30 126 42 130 124 64 130
36 127 58 78
126 30
156 138
124 159 61 61
4 44
6 121 144
24 126 63
159 124 159
35 152 42 21
116 125
35 124
125 36
42 111
43 127
116 87 35 109 31 42
37 30 30 124 0 136 94
41 115
78 121
126 61
159 63
4 118 31 130 78
156 126 118
142 35 124 142
42 126
6 145
146 87 138 44
55 82
56 148
121 126
36 4
11 129
126 129
140 80
140 31
159 140 159 142 140
61 75 58
6 64
156 145
36 132 68 22
37 35
42 0
159 130
159 121
55 126 42
125 49
159 30 42 8
39 20
35 8
156 159 124
159 58
78 121
159 130 144 159
131 159
159 3 143
100 13
125 124
36 118
63 109
42 159
39 83
125 87
78 63
125 125
35 30 156 42 140 159 70 25 136
159 154
39 125 6 21 130 124 126 159
159 30
159 78
125 30 142
30 56
149 136
141 159
125 32 68 154
71 142 130
35 58
68 159 68 159 31 42 4 159
36 160
63 140
6 30
126 68 71
76 159 35 144 21
120 126
156 132 157 159
129 39 142 87 4 63 156 25
149 124 115
15 127
127 42
159 0 147 159
125 31
150 161
147 106
39 126 115
142 120
85 125 24 71 65
116 159 124 16
5 56
6 10
159 36
159 3
124 42
116 12 70 60
125 147 58
130 115
37 22
88 55 68
125 24
96 61 4 87
42 143 138
15 25
147 142
159 126
21 42 125
130 130
133 78 61 58
125 126 5 0
100 42
156 147
21 166
55 140
125 42
147 35
4 61
126 160
154 94
124 77
126 125 78
147 33
125 61
30 24
21 82
140 156
147 165 142 36 125 58 71
159 63
126 82
37 149
37 126
109 15 3
42 126 44
42 118
135 31
5 36 25
36 99
36 4 35 42
144 151
42 44 115
130 154 125 159 59 62 63
78 31
42 142
39 42 99
11 142
146 144
125 156
109 115
58 150 136
142 142
130 41
159 124
11 78
95 44
39 144 159
4 35 36 125
115 125
129 126
39 31 31
39 129
35 37 21 4 44 58
5 140
33 149 61
39 39 159 18 25
51 125 153
133 2
151 143
42 71
4 126
39 126
42 129 42 26
77 71
0 148 26
6 140 125
10 156
159 91
95 45
42 72
118 4 148
125 159 78
11 159 102
35 39 78 156 160 154 71 16
159 144
63 46
68 61
36 6 6 71 124 42 152 78 155
30 100 130
110 11 159 21 124
10 118
36 126
36 159 126
44 119
159 159
39 35
142 51
39 22 73
140 44
125 8 157
124 124
125 154 42 58
100 49 68
5 126 0
133 44
6 33
81 44
36 3
126 6 115 144
100 124 130
11 4
149 126
159 125
39 71
39 61
115 71
26 55
39 142 130
125 125
125 65 12
142 151
5 125
147 161
5 0
126 156
100 124
136 130
142 160 129 146
138 155
144 127 21 0
36 135 31
61 138
4 135
147 126
133 44
6 100 31
78 133 121 71
71 15
35 165 0
4 142 42 159
147 159 129
51 145 42
100 44 44
46 8 66
132 95
82 125
100 94
28 44 126 31
11 129
100 125
124 142
3 142
36 97
30 33
23 147
159 41
55 144
15 32
129 42 26
88 126 151
42 126 125 147
125 126
3 126 5
44 146
42 147 159 142
166 142 78
159 147
126 4 56 154
4 10 25
30 110
140 42
125 159
100 124 109
142 61
82 138 147 109
144 95 99
63 78
125 132
0 146 142 129
160 154
61 3 4 70
150 140
33 111 126
30 0
37 4 86 71
11 142 121 42
133 106
130 61
0 21
55 6 115 12
35 159
39 30 140
6 5 26
6 159 159
125 142
35 71
42 42
44 44
39 35
109 70
147 3
100 142
31 144 95
130 55
88 160
10 150
144 42 115 136
147 142
159 44 31
144 66 99 159
10 159 36 135 135 129
42 125
116 125 3
125 58
6 124
100 42
46 44
129 124 130 156
35 125 71
0 63
37 49
159 125
11 35
159 126
99 77
4 4
36 125
10 78 21 94 142
9 142 126
35 124 57 145
35 71
3 16
137 63 126 156
44 159
11 42
88 127
135 3
129 42
88 71
116 35 42
68 30 21 136
11 109
49 135
140 153
166 44
159 159 61
36 42 159 63 159 33 48
31 61
159 138
95 121
154 50
132 121
36 68
142 87
147 42
118 132
37 4 109
100 159 156 106
154 142
11 125 146
10 35 124 140 136
78 78
124 126 3 15
0 149
124 140
125 125
35 109
39 36
125 150
39 130 126
11 129
159 31
146 166 44
130 142
39 35
116 39 125 44
4 156
100 127 129
36 96
58 133
36 36
10 15
118 68 159 124
39 125 16 48
30 36
39 35
11 99 31
55 44 48
36 0
65 0
11 142 124
4 125 142
21 0
35 71
142 144
35 159
37 156 85 160
142 135
109 26
36 159
36 124 154
78 142 125
10 42
126 46 85
159 140 95
146 8
116 159 31
6 58
3 115 160
68 36
6 80
130 57
142 27
46 10 151 61
6 4
142 21
3 124
49 5
159 63 31
35 5
142 44
166 133
116 63 125
78 82
160 39 36 14 21
49 42 115
39 161
140 121
88 130
56 115
37 124
147 159 126
35 14
82 125 39 147 42 129 164
39 44
35 55
44 152
30 132
147 124
82 166 134
42 126
142 147
16 44
42 129
147 25
78 159 126 159 56 126 44 149
78 39 115 63
133 32
116 147
71 152 142 119
130 150
142 142
35 39
129 126
36 4 97 42
42 14
36 159
30 126 110 56
39 78
30 166
126 70
126 56 12
130 131
88 30
147 142
42 96 71
116 5
36 68
30 132
55 156
39 141
75 31 129
42 35 126 150
63 150
152 56
159 152
10 56 99
135 125
6 100
36 125
88 37
144 140
6 142
121 115
103 145 12
49 5
148 28
133 159 146
140 142 135
124 42
30 121 56 142
147 138
76 159
159 4 24 78
116 125
140 160
36 6 109 166 135
166 120
39 14 21
44 87
87 3
95 42
100 111
6 150
63 159
141 126
36 26
159 159
42 63
138 126
78 71
135 58 157
109 44 46
42 6 126 32
39 46
159 152
88 111
156 144
124 146 71 121
87 39 5 142 4
63 125
78 159
37 140 22
39 110
36 91
35 156 58
156 159
44 30 100 138
6 4 125 23
95 71
138 104 12
10 111 150
142 61 63 71
124 53 145
159 112 107
88 76 149
42 142
147 78
39 4
100 61
3 124
87 142
88 142 5 36 142 121 148 27
58 49
125 14
30 4 71
125 159
61 15
39 118 42
125 159
11 126
124 156
118 44
152 42 142
78 71
159 0 44
88 61
140 17 78
109 142 146 125 58
124 44
42 159
140 100
159 46
6 125
78 15
10 126 121
130 138
154 46
33 44
129 12
39 36 0 21
6 78
42 42
35 142
130 125
6 37 64
144 12
30 125
125 82
111 142
159 0 3
11 48 138
159 3
39 64
35 61 58
159 154 44
31 142
31 95 146
61 125 129
11 30 124 100 22
140 129
35 126
36 150
5 115 115 154
39 78 26
11 124
61 125
142 42
142 44
149 138
39 159 142
125 61
28 126
5 63 151
61 159 124
63 35
159 115
39 156
88 88
162 157
125 3 124
6 126
130 26 71
95 51
116 36
39 99
159 100 146
115 44
90 41
100 125
125 130
37 124 130
130 42 26 35 49 135 59 146
44 150 125 124 3
37 125
146 159
44 126
147 136
36 35
159 42
6 4 130 142
125 142 126
124 142
39 150
35 36
6 3
147 140 42
142 130
159 30 133 142
92 6 36 71
39 10 31
10 96
156 142
35 159
37 159
125 148 44
35 138
36 129
150 0
100 110
159 63 148
68 32
21 149
144 36 124 140 41
55 159 77
99 126
95 78
51 130
61 21 130
137 124 124
42 30 21
61 129 33
37 122
16 94
126 76 42
150 156
35 142
42 93
111 61
142 125
100 126 21
76 8
125 26
135 75
30 156
147 126
35 39 35 152 144 31
42 14
24 56
30 10
1 125
30 100 146 148 129
68 0
55 115
68 68
142 71
22 55 4
131 159 112 136 127 47
159 61 95
119 126
63 30
6 37
95 154
100 3 26
35 86
36 147
35 142
39 46
127 42
12 58
37 159 125 134 21
4 44 159
51 82 120 63 138
100 20
35 154 78
100 150 31
125 156
159 126
132 64
142 159 44
35 78
55 58
127 161
140 6 42 100 15 78 142 159
11 6 124 44 97
15 61
74 21
42 130
42 82
125 78 68 71
6 142 154
125 140
160 78 22 55
39 78 159 63
42 15
78 13 42 82 2 68
88 3 95
1 63
6 125 109
33 140
126 15
35 144
130 125
160 12
159 136
144 138 114
68 31
10 138 3
126 55 130
76 78
33 37
125 140
6 129
42 31
150 159
68 48
160 44
142 159
30 115
159 133
63 31
166 78
109 4
160 61
35 8 26
100 127
0 4
125 159
100 159
125 147 61
31 146
116 144
132 55
44 17
39 3
26 138
100 150 124
26 49 135
6 39 130 31 31 107
126 147 149 129
42 126 156 150
104 159
142 95 55 135 149
6 115 95
126 159
71 3
125 142
147 42
100 126 144 121
135 92
42 63
142 44
156 3
125 159 142 121 78
36 145
39 65 52
150 144
100 31
71 147
21 159
151 78
36 68
166 159 72 12
79 121
125 42
4 55
116 125
39 42 42
149 124
109 142
129 142
125 142
30 31
78 42 159
137 10 39 159 140 125 68 159 42
1 159
147 126
159 125 161
161 125
150 5 3
124 133
151 25
5 159
125 12
5 159
115 42
118 126
36 68 26
39 42
115 15
148 159
35 35 161 82 125 44
39 126
144 63
159 36
118 30
142 147
147 71
36 144
125 140
39 159
136 149
159 6 61 136
4 159
4 68
151 88 140 159 78
42 109
147 73
39 3
126 71
125 4 159
39 48
142 100
144 41
47 4
11 78
6 125
125 55
3 44 99 42
71 118
146 130 159
6 10
35 63 159 119
36 100
56 146
159 71
99 144
125 149
125 146 110
42 126 58 126
78 130 115
142 36 12
39 142
78 125
144 126 12
39 159
151 143
142 100 118 157
4 42 153
124 63
35 130
159 144
125 20
110 143 136
165 140
126 115
142 128
78 159
24 68 85
68 124
39 133
142 24 130 140 32
6 86
3 159 82
159 130
11 21
159 147
164 151
149 131
12 126 154
42 150
18 159
36 140
78 149 96
10 15 146
159 146
115 8
88 159
150 146 95
30 52 112
159 36
124 17
159 142
35 13 146
88 142
30 154 152 44
78 142 87
149 87 72
11 18
160 44
159 0
116 42 126
4 35 3
32 42
126 126
100 130
151 11 33 114
6 58
125 133
42 159 146 71 8
41 82
116 87
39 144
65 2
161 124 142
151 52
166 42 36 146 56
130 127
42 135 71
36 147 125 4
42 130
71 115
159 3 126 153
130 159
10 68
88 142
126 130 124
142 159
13 35
159 42
148 35
61 16 21
35 24
129 44 126
36 31
160 68
62 159
88 146 126
55 42
101 44
51 37 159 130
88 126
71 24
129 142
124 6 156 87
42 124 159
58 68
144 100
36 146
125 14
125 159
82 125
42 78
86 127
159 121 70 78 44 52
95 58
11 60
6 35 8
87 12
36 31
125 15
115 130
78 135
147 4 37 68
5 140
124 142
159 126
142 42
100 97
0 129 146
135 130
159 154 154
144 31
68 63
44 135
133 17
127 11
126 6 144 159
125 140 0
33 136
31 41
132 159
39 42 42 42
37 51
42 142 31
37 42 125
147 0 142
35 110 78
124 82
156 151
21 152 42 46
63 22 126 61
138 143
10 124
35 125
30 88
35 159
36 130
31 142 148
30 156
125 100
10 130 136
159 95 3
88 24 151
100 42 32
31 115 95
147 63 87
159 13
159 125
159 144
115 60
147 125
40 44 73
131 42 27 63
13 30 100 36
115 42
147 110 58
124 42
39 159
11 42
35 150 68 124
121 78 159 14
97 26
27 42
151 151
125 159
100 136
37 21 3
31 126 60
39 131
30 144
33 63
22 142
129 13
127 125 109
6 124
142 35
166 125
160 26 61
30 33
147 134
36 0 140
150 8 68
35 83
166 36 26 147
147 110 44
42 149 71
30 124
142 56 24 42
37 142
35 35
42 160 126
37 149
159 6 159 156 143
85 4
159 5
125 126
147 112
39 95
30 55
165 124
24 156
88 42 147 130 151
100 60
126 39 36 37 159 75 125 61 44
118 100 126
88 37 31
84 99 121
39 68
159 142
100 132
88 118 124
152 35 126 3
39 133
36 126
125 160
125 35
100 159 71 22
10 42
142 48
137 33
35 147 86
11 55
37 13
100 4
42 129 140
159 42 0
104 47
71 133
147 96 42 124
125 31
100 150
142 82
4 48
147 147 140 44 61 126 25 151
159 147
110 156
4 68
159 159 21 12
126 124
159 154
133 99
125 159
37 36
159 159 70
39 156
61 5
109 125 160
88 62
21 130
1 36
6 126
129 42
31 140 124 85
100 142
39 39 63 130
149 156
125 149 12
150 71 146
4 101
159 126 125
100 88
115 4 154
5 125 115 42
141 33 149
55 130
35 150 42 95
42 144
116 42
159 21
115 142
61 36
31 159 127
36 42
35 8
39 144
147 125
35 125
160 42 63 133 51
36 57
131 126
142 142
125 100 37 44
125 142 129
14 135
100 147
143 88 42
55 3 45
147 44
125 125
4 72
125 154
130 140 123
37 142 3
142 147 142
159 31 63
160 124 8
37 154 35 37 4 140 31 115
42 164
76 159
111 126
142 126
36 132 126
21 124 58
4 113 154 138 22 38
39 140
125 159
12 55
138 159 165 141 4 82 95
116 100 58 130 42
68 21
39 36
33 42
88 42
88 129
12 24
31 33
142 142
88 159
78 100 44
126 126
6 159 10 68
6 142
141 144 135
115 2
8 65
140 42 126
141 33
3 124
31 61
88 159 156 151 133
11 110 44
144 33 151
129 147
116 71 95 124
42 147
147 124
88 42 125 3
61 42
6 63
10 41 0
126 156 26
129 104
159 124
74 4 125 44
21 159
24 75 44
36 55 159 144
124 126
125 42 159 3
35 159
144 150
4 31
159 126 126
35 159
100 31 44
142 26 140
35 3
10 42 147 82
156 88
150 31
35 142
78 125
36 159
130 152
125 147 150 41
125 147 146
100 30
42 73
36 145
126 124 118
125 140
31 130
6 159
6 42 31 154
116 159 101
30 104
149 146
39 159
125 42
125 145
125 95
39 20
159 159
78 35
100 4 136
100 142
65 144
8 42 68 31
159 21 0 36 142 12 56
147 32 103 130
146 142
125 133
58 140 111 63
30 73 129
42 124
156 42 15
126 146
144 126
35 95
144 126
42 99 58 159
39 152
100 159 42 49 35
10 51
35 100
130 10 31 125 36 94 142 61
142 42
150 130
129 126
159 14
130 72
39 126
36 126 150
140 42
35 68
109 126
61 159 146
4 142
11 85
33 70
3 78
42 166
71 166
137 125
39 146 156
6 8
146 72
125 36
39 152 0
36 140 109
6 140
26 150 115
147 151 68 129 71 130
4 126
61 78
35 142
36 3
35 115
80 147
147 124
159 5
36 125
6 3 63
114 42
156 140
4 41
140 142 145 42
163 124 42 46 124
78 144
126 36
147 114 133 159 32 149
82 36
11 55 111
6 97 56
30 44
44 42
36 47
159 111 31
55 130 126
159 15
142 31
140 24 136 12
39 147
147 144
31 25
4 125
147 87
125 115
82 32
125 159 26
115 71
135 130
159 42
39 125 125 87
36 99
140 115
36 99
130 124
4 156 21 136
100 133 147 125
159 126
159 126
5 92
37 125
118 55 126
142 159
37 0
36 125
42 3 140
20 159 99
58 125 58 147 124 142 46 44
104 31 47
124 136
78 11 125 37 159 12 129
115 3 131
126 71
31 39 149
44 44
35 5
159 135
50 8
78 48
42 146 115 44
150 78
100 125
6 63
21 121 61
37 148
107 0
5 21
142 64 144
159 125
4 126
71 42
116 46 111
3 30 140
150 4 33
37 4
6 5
159 36
17 126
124 44
116 42
130 125
98 87
3 71
39 36
88 1 42 144 42 24 68
150 125 95
133 99
78 143
42 159 55
144 16
125 159
109 99
42 154
148 44
126 115
125 109
6 39
149 41
142 4
160 129
39 140
159 147 152
6 147
144 31
31 66
125 122 91
142 68 0
3 144
159 132 130 142
4 3
118 5
84 142
124 4
3 149
142 147 160
30 35
35 159
1 87 71 129 161
159 130 71
39 156 129
35 72
124 124
30 159
100 31
95 42
159 30 42 156 68
149 159
150 39 159 12
32 32
147 156 109 133 39 56 42 142 125 156 31
35 44
109 142
33 87
42 125 31
63 55
21 146
126 142
35 142
37 42
160 142 160
42 15 68
124 33
35 144 10 42 126 44
125 147
39 5
11 42
147 125
124 156 148
125 103 77
156 125
165 132 126
39 71 159 156
144 4 129 4
11 82
109 160
142 63
4 100
37 49 95
140 151
4 125
95 142
39 4
5 100 63
39 37
150 82 16
10 70
159 31
147 155
100 142
30 13
39 160
37 125
35 78 25 142
130 124
37 115
37 124
35 31 30 35 61 152 63 132 145
30 121
129 125
63 63
30 88 31 105 58
160 82
4 155 110 118
118 42
125 151
100 142 126
45 78
61 150
30 159
39 147 28
58 21
159 42
144 142
39 125
125 106
39 152 78
121 145
110 149
