17 105 101
37 17 160 106
138 17
80 157
18 83
18 101 105
146 34 83
83 106
78 19
8 138
30 101
137 106
105 113 36 83 80 161
17 30
17 34 30 93
33 60
8 4 157
31 160
49 62 88 27
80 51
17 106 27
99 100 139
12 44 113
81 143
138 163 101
81 146
20 143
32 93 57
124 37 87 143
33 36
95 81
60 106
33 106
33 98
163 110 15 30
163 30
33 128
33 133 19 81 27 104
20 8
27 57 6 47
40 6
164 17 60
12 34 45
18 71 51
5 107
114 6 78 80
137 106
17 109 36 105
162 17
28 157
30 93 27 57
146 163
164 33
105 107 116 28 25
33 44
50 143
20 161
81 34
8 146
6 29 106
18 17
34 6 125
99 30 15
12 147
106 30
81 83 6
6 83
37 105
2 146
107 143
6 60
32 17 38
27 99 81 98
146 30
30 152
40 6 143 83
33 36 105 93
44 30 34 34
19 139
40 57
164 50
17 113
61 35
162 85 61
122 106 143 163
133 68
83 30
106 118
28 133 133
8 40 87 81
12 17
33 160 33 6 143 101
30 17
106 105
50 143 143
37 6 116
80 139
99 17 98
133 27
33 29
105 163 106
104 36
17 33
37 143 30 36 87 30
146 61
6 102
151 143
81 110
28 33
28 110 163
28 17
123 146
33 31
127 51
17 33 33 157
146 98
17 81
6 110
28 140
6 163 51
99 78
28 32
46 40 33 80 126
18 33 125
6 17 30
28 106
42 6
5 57
27 21
6 30
33 98
20 163
93 30
99 30
29 78
32 26
30 17 17 157
99 139
81 50
164 17
20 139 57
30 60
51 13
104 81 57
163 33
12 30
28 81
80 140
34 18 81 103
33 5 1 45
106 30 106
8 143 126
17 12
99 83
30 17
85 43
68 76
30 33
81 30 38
99 106
106 37 17 143 57 124 113 45
99 28
30 33
30 12 20 106
145 34 106
38 6 93 8
18 5
33 102
51 157
80 140
5 18 105
11 30
30 85
17 6
99 139
28 6 51 49
20 9
131 17 12 130
36 62
17 162
40 140 120
117 6
146 37 17 51
81 33 34
17 37 73 106
17 114
40 79
5 33
31 80 85
28 93 98 17
17 8
106 146
17 133
6 33 36 81 6
146 132
34 139
146 30
106 17
17 81
143 85
36 131
139 31 50 12
18 28 120
31 27 12
33 106 17 26
57 106
51 5 39 102
32 50
150 101
51 146
57 34
37 8
17 31 146 27 8
33 45
17 81 15
31 114
34 17
99 115 138
80 23
81 163
8 28
6 33
50 139
41 123 38
40 34
12 17 93 138
30 43
33 6
126 17 33 57
30 83
19 8
98 98
98 111
134 27 60
9 12
138 143
17 51
18 60
20 18
17 69
146 60
17 95 99 124 6 30 8 8
30 60
33 30
163 56
68 47
8 58
6 83
44 27
12 102 6
104 6
146 89
113 78
81 125
18 60
6 140 102
144 33
146 163 68
56 29
8 106 31 5 138 36
17 146 143 35 30 106
104 157 8
30 17
28 33
142 139 11
17 28
105 33
6 51 163 87
28 143
29 50
33 62 99 165
8 138 88
103 30
20 85 98
142 17
146 57
12 29 17 161
57 121
37 81
36 120
6 150
1 113 76
62 144 143 17 140
31 110
144 18
37 139
81 137 36 163 105 26
37 12 87 36 133 33 51 163
31 17 27
81 41
31 17 85
40 51
62 131
18 44 138
57 139
30 43
30 36
33 17 75
30 30
146 139
33 58 143
110 111 8
33 12
17 6 30
28 87
12 45
144 12
18 6 30
8 30
60 68
51 81
33 16
69 126
81 81
5 57
144 146 68 33
163 105
36 145 102
30 143
146 81
17 8 59
18 98
36 50 30 105
36 143
134 19
17 140
18 143
139 27
121 1 6 12
17 163
18 126
31 60
37 138
146 106
81 146 81 32 45 115 106 60
146 98
74 68
33 68 27
162 6
47 37
157 15 4 8 101
6 17 57 2
163 43
146 81
1 87 6 76
135 17
32 50
50 29
106 152
106 6
30 11 81 160
30 47
81 106
17 126
6 105
118 138
45 18
162 20 12 81
17 29
57 8 130 80
106 17 106 131
28 147 135
37 42
105 37 30 6 157 30 33 17 118
137 78 143
17 106 160
40 17
140 8
99 31 106
6 85
143 32
28 110
37 87
106 143
137 163
102 38 10
36 83
134 139
44 17
93 33
6 28 101 44
40 36 44 106
28 165
31 139
28 42
81 33
20 31 99 31 27 87 83 163 27
139 102
146 12
89 126
164 20 106 18
158 106
162 81 143
18 33 160 45
146 38
95 58
51 163
17 30 81 105 91 8 98 28
146 162 8
17 157
17 124 105
164 125 80
99 85
146 146
17 37 106 17 36
33 102
28 6 74
28 164 17 135
51 163
150 151
37 56
51 83 138
105 126
6 68 98 58 116 6 110 54
40 62
157 8
51 50
107 58
146 36 93
115 4
146 160 106
137 72
93 90
37 68
105 6
17 80
57 88
110 30 145
143 17 17 17 43 4
87 45 12 33
46 163
104 105
31 146 44 57 30 22 38 139
106 60
46 47 12
31 57 142
120 163
137 60 27
51 45
30 51
30 110 30
137 139
17 33
40 105 32
106 83
104 30
62 58
35 46 60
162 43
37 81
99 45 4
56 51
36 162 8
6 12
93 80
33 6
60 143
6 60 126 6 83 30 101 30 51
20 17
110 33
81 83 8
106 143 50
80 105
101 81
8 30
107 33
124 71
36 152
51 12
33 80 7
37 37 12 26
143 126
27 18 161
17 125
110 104
111 32
99 33 133
47 157
146 33
6 104
137 17 33 30 57 28 157
40 83
152 126
164 30
107 17
60 106
37 71
134 106 12 8
163 28
58 104
30 143
34 37 17 34 6 33 29 74 113
29 83
68 56 30 38
17 10
164 33 56
36 138
146 33
37 124 12 8
37 85
47 47 157 56 139
143 28
30 125
93 140
1 30
6 101 8 143
50 57
58 140
87 107 6 143
95 143
30 30 75 71 30 143
28 6
162 33
106 51
60 106
28 5
33 93
34 33
36 1
20 36
83 83
87 115
146 53
28 18
81 34
31 80
40 17
146 50
30 85 12
33 131
51 87 102
162 33
99 95 65 17 30 161
20 105
105 156
37 71 113 10
137 98
35 44 68
30 150
122 50
5 139
157 33
37 50
93 123 36 29
108 133
6 106
106 50
6 102 34 60
17 143
102 5
144 50
62 17
37 162 45 98
99 81
18 143
37 80
17 139 15 61
6 104 6 4
17 58 78
0 85 157
85 12
146 33
28 57 36
28 106 160 30
37 33 28 121
8 105
157 80
44 28
33 17 30
93 76 81 126
144 33 139
99 163
99 106
133 18 146 20 33 80 68 105
143 28 150
33 45
36 17
33 83 163
17 32
35 158
29 76
6 145
28 81
150 85 75
33 17 118
33 19 17 110
9 94
146 103
99 98
44 111
99 105
112 17
86 133
87 6
50 33 10
142 139 143 110
6 54
62 36
146 105
37 58 120
80 147
81 36 87
33 17
57 68
165 146
87 114
104 106
37 17 6 12
17 133 160
107 104
36 163
37 6
40 143
46 17 106 17 57 65 87
60 33
81 27
146 144 46
164 81
33 52 51 51 34 36 62 8
29 36
105 45
20 30
28 106 37 6
81 137
47 37 17 146 17
134 6
110 23
23 62
93 13
6 144
134 6 29 34
28 50 27
33 143
57 143
30 8
33 129
32 106
99 8
36 8
17 58 133
8 27 44 8
98 60
81 20
93 34
101 21
83 6
28 25 98 8
146 62 36 143
36 6
105 30
106 147
38 81
99 139 78
12 147
81 131
123 87 106
164 50
17 30
75 60
20 33 85
140 61
40 18
17 146 18 36 162 62 83 60
17 115 7 98
146 17 6
6 98
81 26
123 106 48
33 101 163 51
116 83
33 40 17 37 32 83 106 85 42
37 60
58 157 120 6
28 146 139 6
139 102
17 6
29 17
47 99
51 143
17 132
87 28 18 104 91
17 10
147 160
35 161
126 110 139
81 30 33
60 140
33 30
37 8
40 20 71 87
78 93 38
140 61
116 12
18 81 81 47
28 164 104 88
33 106
106 150
123 139
37 114
20 133 98
105 6
20 30 161
12 153
6 106
51 57
12 17 101 33
20 106
60 152
65 18
37 30 34
143 104 106
81 8
146 36 6
102 81
18 43
28 105
51 17 12
17 105
56 6 83 76 106
144 33
6 60 161
40 17
26 81
37 35 1
146 28 99 33 17 106 61
17 99 6 106
106 34
17 25 6
33 6
105 51
17 157
144 163
164 37 113 105
35 126
98 105
163 17
99 81
37 60
105 78 83
80 60
87 36
28 96
104 101
27 101
33 6
6 150 51
1 5 120
18 53
28 6
38 126 15 140
144 36
40 29
38 33
33 60
51 62
28 147
137 138
115 6
6 60
12 80
80 34
10 58
37 6
146 33
120 106
105 44 4
99 85 51
18 162 105
32 116 30
121 71
81 50
140 12
134 18 81 75
146 146 30
12 30
146 126 117
20 164 131 12 113 143
126 80
99 6 44 147
17 17
89 17
21 17 31 12
44 107
106 71
68 17
146 8 35 6
32 40 165 80
6 30 138
98 30
8 38 81 120
115 131 137 107 30
103 34
62 31 106 51
18 157
33 17
105 143
152 15
162 6
37 20 12 17
12 151
6 80
33 12
28 105 133
37 137 143 17 36
51 60 32
87 27 139
137 37 43 60 106 161
37 34
144 60
17 71 80
30 30 152
20 5 30
27 71
28 102
37 60 32
107 139
33 81
107 33
81 104
81 146 8 153 110 121
71 6 76
105 17
80 36
93 8
146 102
17 33
85 37 51 163 34 138
137 37 80 33
153 12 36
20 58
126 161 139 29
40 50
58 126
60 162 106 26
6 139 98
146 85
73 4 50 98
125 98
33 8
164 80
93 17 51
33 83
162 34 22
37 17
28 33
8 17 17 34
17 65
120 4
17 17
146 6 105
81 17 6
60 163
59 106 23 138
8 81 12 105
33 102
40 5
98 57
33 6 8 30
87 83
137 105
28 34 116
150 124
20 143 33 17
102 57
33 68
45 30 29 89
8 8
30 6 143
17 146
40 162 165 98 30
35 6
33 28 41
18 139
5 160
31 18
17 33
40 31 30 6 105 8 154 105
81 131 138 12
30 31
80 42
8 17 139 139
51 143
40 104 36
123 30 34
17 8 17
28 43 6 50
164 33
28 8
33 81
6 113
60 8
90 131
164 110 28 44 27 6
99 31 31 8 101 4 151
150 133
12 104
30 139
17 34
51 62 27 105 12
80 30 62
105 157
106 28 8 106
6 30
40 71
98 110 42 143
58 5
140 160
104 30
81 51
137 163
30 163
60 153
60 27
17 60 17 106 60
139 22 138
28 74 30 27
40 154
80 71
81 162 57 161
99 28
95 137 17 146 105 30
6 101
17 105
17 104
58 30 6
33 19
17 31 6 120
37 165
28 120
80 17 8
17 138
12 104
17 105 36 17
49 17
17 83 15
146 108
33 8
81 62
30 60
34 44
6 17
37 24
33 110
12 34
33 33
51 163
33 41
28 31 80 6 60 17 135 9 4
17 126
37 33 40 50 105 8 30 17
17 31
17 12
33 31 106
31 140
157 4
26 17
33 76 57 126
102 106 105
28 138
57 17 57 17 27 6 51 17
81 32
34 60
40 31
144 133
30 57 102
74 17 28 36 50
122 30
80 162 21 17
163 37 106 110 51 34 80 9
157 8 133
1 131
131 6
17 101 18 17
33 27
87 65
18 25
37 30 133
106 122
11 33 123 102 128
164 17 8 121
93 140
40 144
17 81
46 102
17 83
8 6
164 29 135 117
33 18 138
105 133
99 161
20 58 57
33 123
2 139 51 110
6 15 42
1 9
18 106
6 38
17 30
80 30
50 6 33
105 105
47 12 139 138
33 30 93 101
146 6
80 18
50 115
58 60
33 6
18 28
51 139
30 32
126 151
8 125
30 33 12
18 68
33 139
31 123
50 5
60 80
18 95 106 81 33 138 102
17 34
30 5
99 157
99 30
44 1 83
6 30 143
6 62
147 27
93 81 9
33 122
81 78
81 51 28 6
36 85
6 143 133
105 126 33 17 54 114 34
12 27
35 71
106 138
6 106
37 6 78
137 106
98 36
33 80
44 133
138 87 4
106 106
105 150
17 8
137 12
38 143
37 36 17
104 164 47 80 102
51 28 81 33
133 33
99 101
163 30
37 27 27
37 163
28 99 50 51 143 138
93 60
68 157 139
37 37 17 75 9
107 33 118
33 33
47 116
85 15
6 102
51 30
37 30
6 163 6 45
125 102
101 160 45
40 60 33
144 80
17 111
38 41
6 46
62 51 160
8 29 37 12 6 8 126 28 85
33 17 12
137 17 112
37 20 60 69
28 37 12 80 32 126 102 121
17 36
34 56
57 139
81 40 40 102 8 6 43 12 39
31 146 105
35 137 17 50 8
144 62
81 30
81 17 30
143 129
17 17
37 28
106 107
37 161 72
82 12
60 143
68 30 73
33 120 21
8 8
33 126 6 138
146 19 57
93 30 101
47 143
40 68
6 27 91 139
141 143
81 83
30 40 133 36
146 8 105
137 51
157 30
17 33
37 102
37 139
51 38
133 102
45 58
37 106 105
33 33
33 128 29
106 85
93 33
60 133
18 65
93 101
9 105 36
30 80
146 8
4 105
106 32 163 98
42 39
36 131 50 101
81 147 27
139 42
33 101 89 27 29
51 147
80 6
18 30
47 143
40 146 27
12 47 104 102
31 6
102 1
28 95 101
51 106 6 17
18 17 163
107 71 6
33 80
146 143 143
56 120 89
162 38
5 33
146 151
146 81
23 143 30 27
137 163
146 33
8 106
83 106
81 10
31 68
14 18
17 150
58 36
1 76
163 6 45
20 30 85
6 30 33 18
33 30
83 30 93
143 98
5 38
6 18 17 106
115 106 12
17 18
30 51 140 126
146 106 165
51 144 9
31 35
6 106
40 33
60 6
33 17
146 8 44
106 139
5 42 18 44
36 38 78
34 12
33 162
101 98 106 163
32 126
139 83 51 135
20 107
87 60
68 113 30
31 101
99 51 48 102
137 106 104 6
47 25
105 139
101 50
17 106 143
36 50
58 40 133 29
28 17
37 31 60
40 93 45
40 17 17
33 106
28 102
17 138
6 6
143 143
37 28
44 135
18 83
146 106
27 36 38
105 58
20 32
144 87
28 8 87
40 81
36 6 133 4
18 106
17 143 27
36 89 78 17
144 17 81 147 147 163
6 33
164 33 83
18 6
33 138
40 8
146 6
56 143
163 8 105 80
28 33 102
101 34
99 19
17 33
134 139 83
137 28
17 30
78 125
51 51
44 32
81 33
144 12 50 151 106
119 106 30
28 8 82 71
28 102
83 121
63 34 30 80
143 17
137 6
20 131
28 33 116
146 102
147 83
163 6
20 102
164 28 6
57 31 50 4
137 44
19 147
60 118
115 143
17 17 139
81 6 17 34 17 68 145
27 139
17 42
38 104
126 100
162 104
81 57
106 110
18 6
62 162
99 51 44
146 17 80 25
126 106
137 33 98
144 28 8 60 4
33 31
12 12
8 30 83 1
101 157
8 60
33 33
28 44
37 81
33 87
37 105 30
137 163
17 27
98 115 143
105 106
37 28
164 37 33 143
51 80
146 131 163
81 2
138 47
81 81
144 1
62 57 17 8
6 126
37 33 121 145
31 81
37 28
137 78 27
17 108
58 143 145
81 101
128 101
137 106 8
51 33 106
50 101
28 102
106 36
28 17
99 80 11 32
106 147
44 45
81 17
81 8 126
12 106 33
144 6
30 56 11
17 60 38
98 120
164 17 27
40 138
83 133 32
57 81
40 153
105 82
106 142
56 144 85 139
40 51
106 50
83 8
19 93
17 34 27
28 93
106 143
115 47
164 34 33
12 5
32 37 81 64 50
19 6 133
37 65
60 104
20 105
140 133
99 8
18 17 30
28 64
5 33 37 18 6 163 158
37 143
28 58
143 43
31 162
18 8
5 115 86
6 30
106 18
106 18
121 143
6 163
18 9
12 17 30 17 140 30 143 157
12 37 133 34
47 76
164 18
102 43 106 129
105 87
106 106
28 37
163 30
81 51 10 6
6 64
81 17
31 30 35 140
37 12
31 115
30 33
30 135
30 140 29
105 49
20 31
18 106
33 20 58 6 23 33
106 36 125 102
6 2 102
164 93
81 57
31 162
58 80
37 26
22 27 163
99 17
6 28 30 87
34 87
43 140
17 43
144 140 78
147 33
40 146
81 33
20 99
17 6 106
36 60
40 106
42 33
104 133
81 81
0 71 29
19 93
160 23
47 17 98
60 106 147
8 6
31 104 140 106
18 42
37 143
74 17
17 51 123 12
164 33
60 32
81 40 44 115 147
81 147
115 122
37 64 50
143 110
110 83
38 6
146 113
40 87
34 17
26 30
81 45
17 17
6 34
42 30
12 102
147 138 21
44 143 56
17 99
6 40 30 76
37 56
17 43
20 113
80 36
8 98 102 104
110 37 93 106 51
34 33
20 134 164 102
12 17
99 60 161
106 17
37 35
81 111
28 80 138
80 17
143 31 146 42
40 51 33 14
38 102
42 73 29
144 113 87
106 139 34 102
8 109 71
17 61 59
20 74 157
163 65
6 106
18 12
37 51
146 139
83 8
110 106
20 106 93 81 106 104 160 142
138 19
33 64
31 51 102
33 17
44 85 82 17
139 1
37 62 6
33 17
137 30
8 80
62 143
43 6 106
12 102
17 101 143
20 139
60 69 12
44 106 98 33 138
37 12
8 143
6 17
60 146
17 56
81 126
81 30
40 33
12 1
144 30 104
105 42
126 56
68 143
163 29
37 81 101 50
62 147
40 12
6 6
28 106
105 33
40 99 154
36 29
31 33
33 5
113 106
17 101 83
137 145 42
17 83
37 154
28 139 138
17 126 143
27 106
27 38 98
83 85 49 106
12 29
139 33 163
137 31 8 146 161
60 163
28 30
81 87
93 133 133 126
37 12 45
137 8
139 33
106 6
106 143
157 42
37 17 106
33 139
23 30
146 6 98 30
93 34 85
139 17 8
34 28
17 133
37 80
20 20
166 21
33 83 8
40 30
105 45 102
38 107
164 81
37 78
64 6 106
17 146 98
133 143
91 150
146 33
33 105
99 8 105
105 6 45 28 19 147 54 98
143 87 33 8 83
99 33
98 17
143 30
18 4
81 28
17 6
40 51 105 106
33 106 30
8 106
37 87
37 144
28 81
40 83
18 60 6
106 105
137 5
17 31 47 106
53 40 81 102
37 144 27
144 2
106 2
80 106
28 17
99 17
33 160 143
28 42
81 163
87 101
163 109
146 35
17 34 160
57 76
50 157
36 81 8 60 150
58 17 125
17 38
78 30
38 12
107 105
33 12
139 50 105
63 8 8
6 31 50
139 163 68
99 103
14 29
121 151
30 74 6
87 80
58 72
28 106
40 89
6 136
113 139
18 93 30
106 33
146 30 50
74 120
33 45
147 22
31 80
18 30
164 76 163
28 37 28 43 36 27
6 64
123 140
139 138
31 144
134 33
37 33
31 146 98 160 163
57 101
58 133
57 57
106 102
157 50
161 58 51
49 17 61 4 131 124
17 139 38
129 30
34 31
40 99
38 126
146 83 45
28 48
81 18
28 106
37 56
131 6
29 138
99 17 33 86 50
51 143 17
164 139
107 5 122 34 42
146 165
28 126 12
146 87 27
5 85
33 80
17 30
162 154
106 17 143
28 12
58 138
131 65
60 40 6 146 1 12 106 17
137 40 8 143 10
1 139
159 50
6 105
6 5
33 12 57 102
40 106 126
33 60
32 12 161 58
37 12 17 34
6 1
12 108 6 5 116 57
20 83 38
134 34
40 33 44
68 60
30 1
28 36
105 33
32 29
17 4
36 42 152
57 27
144 42 83
30 58 105
17 33
74 12
68 99
33 60
40 163
6 27
87 17
57 145
32 143
106 17
31 133
17 47
98 146
34 27
115 12
44 51
32 139
28 120 45
146 131
101 51
33 17
146 17
33 18 139
27 98
164 36
162 58
143 69
80 143
37 83
45 42
146 87 8
45 19 147
8 105 102
40 37 105 27 27 59
30 18 157 163
93 105
6 30 80 87
73 17
106 38 58 147 157
40 133 38
30 17
28 6
102 83
33 106
18 6
146 30 36 104
147 53
6 34
106 143
80 83
33 17 106 104 12
81 71
99 47 161
37 128 88
144 81
87 36
146 27
102 18
50 17
85 12
81 57
115 17 46 29
77 104
33 6
51 58
164 33
37 6 6
157 8
44 106
163 106
33 106
31 27
12 6 17
12 127
63 144 37 17 60 33 57 17 6
134 17
18 30
17 33 65
65 33
87 93 83
8 47
85 9
93 17
33 29
93 17
133 6
62 30
81 57 45
37 6
133 1
160 17
28 28 65 5 33 143
37 30
36 34
31 30
17 81
62 31
106 18
18 102
81 36
33 60
37 17
146 31
4 157
17 40 139 4
51 17
51 57
85 20 60 17 12
6 44
18 72
37 83
28 102
30 102
35 6
33 51 17
37 145
106 146
36 150
124 51
137 12
40 33
33 58
83 143 78 6
102 62
98 105 17
40 144
17 150 143 133 51
28 34 17 129
81 146
140 98
17 102
78 36
33 157
33 98 35
6 30 138 30
12 105 133
106 81 29
37 106
63 85 106 139 61 50
12 33
36 30 29
37 17
85 15
106 146 62 21
51 6 118
8 34
28 105
17 36
33 165
35 15 4
95 60
30 133
106 52
12 17
10 98
123 57 11
57 8
37 47
106 123 105 60 76
40 48
83 17 5
17 85
17 105
137 50
17 18
158 85
157 49
29 30 126
6 87
75 17
81 60
12 157 2
144 1 98
17 98
133 120
20 17
87 98 38
81 126 60
31 88 61
17 81
8 69
17 106
85 133
28 108 98
20 106
31 126 43 143
33 30
12 106 110
157 110 46
137 75
32 143
17 101
164 6 30
51 28 83
76 6
30 30
146 105
85 137 68 152
40 138
33 47
6 17 98 102 120
150 5
164 110
37 36
128 116
65 8 106
85 88
33 115
115 6 81 98 140
105 131
6 147 102
81 18 33 51
6 105
102 133
17 83 30 118
105 17
144 57
20 106
30 105 8
106 17
146 137
108 28
17 6
160 28
139 121 50
28 123
163 143 30
81 27
32 57
114 17
20 98 30
58 6
130 143
107 99 17 105
20 30
102 123
163 106
8 40 80 110
6 8 17
17 33 106 27 8 73
138 57
17 143
36 146
81 98
33 64
57 147
33 17
5 33
6 12
48 131
17 104 135 12 143 88
38 138
137 117
40 28 120
110 29
81 27
33 1
133 105
12 147
18 51 99 57
93 60
8 106
17 30
106 6
146 10
101 163 98
147 105
17 126 126
36 27
57 34
143 147
47 69
131 137
110 45 6
30 40 36 17
33 60 101
68 4
106 10
27 150
162 17
99 105
37 6 6 6
99 107
6 106 27
99 6 33
18 101 106
28 35 12
8 5
80 85
50 43 6 56
133 32
34 161 30 139
147 122
42 15
144 8
28 33
31 20
28 17
81 105
27 106 160
12 51 102
31 80
33 146
144 105 4
17 38 83
20 123 85
146 6 76
27 133 38
18 34 110
17 108
17 33
17 36
133 117
18 33
92 143 72
49 6 142 34
108 31 146 81
133 6
18 35 138
163 74
8 6
37 17
137 6
28 87 57 8
104 12 17 64
10 45
142 6
85 85
33 17
146 4
99 50 83
27 30 117
37 49
31 36
68 34
161 106
163 108
131 33 44
40 8
106 28
50 17
115 33
32 45 139
31 68
18 86
81 101 60
87 120 57
28 24
115 81 45 18
18 35 143
6 157 102
31 8
106 140 123 6
99 106
6 58 36 17 6
28 28
6 32 30
99 157
17 40 17 80 15
11 51
17 93
33 30
18 61
37 38
31 58
95 8
123 80
20 6 18 105 85
146 117
30 37 81 99 17 22 33 139 143
62 146 30
20 99 27
13 78 104
37 57
18 79
17 106
146 162
20 62 8
43 28 30 83
128 143 82
37 47
81 30
33 32
33 28
146 17 102 161
144 6
146 58
106 145
63 68
28 18 48
137 58
8 17
99 108
146 51
6 163 60
6 9
33 34 6
17 6 101
73 124
102 47
44 30
36 30
18 2 6 8
33 27
19 102
146 87
33 27
106 5
51 145
18 18 60 143 139 30 9 85
81 95 8
17 18
35 80
51 57
17 17 50 29
30 8
17 126
47 78
33 17
99 81
163 51
17 17 135
37 80
139 93
44 33 32
20 114
50 105
134 81
6 9
31 105 17
40 30
163 6
27 60 8 11
146 106
37 37 34 105
157 80
33 157 29
87 102 98
51 130
131 9
17 30 33
146 20
133 51 126
93 33 133 6
26 68 157
58 105
28 87 6 38
6 36
164 6
17 50
133 106
139 81
27 17 131
81 6
28 120
37 36
18 33
28 33
32 6 34 47 107
81 82
49 30
106 106
33 146 99 143
33 106 163
64 147
146 18
15 20 6
58 83 41
18 143
33 33
51 46
33 126
105 60 66
99 106 83
106 18 106
17 12
17 27 34
32 8 120
99 126 28 99 51 60 27 133
6 158
57 133
74 17
113 30
106 30
81 162 30
50 8 138
51 79 126 42 161 132
12 163
37 60
33 17
29 58
42 17 95 26 51 5 38
164 146 138 105 6
57 50
37 81
68 6
20 6
20 163
29 123
27 68
106 106
20 17
12 146 143
30 30
40 17 144 57
40 106
26 36 147
133 116
120 128
60 6 30
26 68
83 8
27 139
20 17 80 85 47
137 35 143
36 68 85
17 138
163 18
164 102 38 8
6 18
18 8
20 6 33 83
139 6
40 34
144 150 101
30 80 45
163 73
17 8
159 51 33 143
50 17
123 22 143
81 58 17 36
8 30
33 6 17 83
28 17
36 87
51 27
17 30 30
28 17
131 105 105
146 41
146 27 143
106 45 60
28 83
102 33
20 101 50
17 51
144 6 18 5
80 20
87 27
28 106
12 33
81 17
105 43
33 18 87 150
33 18 98
163 17 76 163
146 31
6 72
81 71
30 8 62
33 60
27 105
40 17
40 6 27 126
164 17 130
31 73
157 98
37 17
33 6
37 160
33 71
33 38
37 165
17 17
12 28
20 126
146 51 4
99 38
146 106
128 36
120 6 57 27
17 50 101 81 106 29 140
18 76 0 105
98 106
33 47
138 60 113 34
31 72 163
6 8
